,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-0.8879331350326538,4.393397808074951,-2.3945772647857666,-0.49324214458465576,-0.07291979342699051,3.8177900314331055,0.9171624183654785,2.940079927444458,-3.0347561836242676,0.9019287824630737,-5.2436957359313965,-2.4458844661712646,2.0083885192871094,1.7429252862930298,3.875774621963501,2.234441041946411
1,-2.038374662399292,0.9338483810424805,1.3600616455078125,0.7437480092048645,0.3635793924331665,3.245069742202759,-0.49645912647247314,6.2063093185424805,-4.900506973266602,-1.1734312772750854,-2.6553990840911865,0.8539544939994812,1.5643539428710938,-1.4256576299667358,0.44225019216537476,-0.39039674401283264
2,-2.2842445373535156,-0.5905114412307739,2.066810369491577,-1.3665449619293213,0.7521630525588989,1.865764856338501,-0.7473350763320923,4.877379417419434,3.94136643409729,0.21786504983901978,1.242072582244873,-0.7226012349128723,-1.5802478790283203,4.519733905792236,-1.751827597618103,-0.6078103184700012
3,1.520990252494812,-2.278632640838623,-0.39064911007881165,1.1827386617660522,2.3330485820770264,-0.06654736399650574,0.14750076830387115,3.290747880935669,-3.066920757293701,-0.9361178874969482,-5.618427753448486,-0.5982350707054138,0.5183720588684082,-0.9363897442817688,1.132684588432312,-1.3035728931427002
4,-1.7970064878463745,-2.672844648361206,0.4781729578971863,-1.2099263668060303,4.364368915557861,-2.4282922744750977,1.56814444065094,6.962666988372803,-2.1791789531707764,-1.1785513162612915,-5.281803607940674,1.6155154705047607,-1.740761399269104,-1.778844952583313,-2.40889048576355,-2.333704710006714
5,-0.8756313323974609,0.8715276122093201,-0.5617890954017639,1.4421545267105103,-0.33679306507110596,9.741955757141113,-1.0892525911331177,6.599853992462158,-1.0326875448226929,-0.4518359303474426,4.680959701538086,1.9006004333496094,-3.0830001831054688,1.0690796375274658,-0.4069344103336334,-0.07956553995609283
6,1.015010118484497,1.7054680585861206,-2.297478675842285,3.405989170074463,-0.6567562818527222,5.9862060546875,7.447465419769287,3.3464605808258057,-2.3059589862823486,0.19423852860927582,1.4431182146072388,-3.421745538711548,-0.21890071034431458,-1.4950040578842163,3.28423810005188,-3.676511287689209
7,-1.189737319946289,1.7699607610702515,-2.4243621826171875,-0.96503084897995,-0.9397621154785156,2.142306327819824,-2.0838451385498047,3.4671053886413574,1.522610068321228,-1.0856772661209106,4.311167240142822,-2.5546376705169678,-3.6601762771606445,1.0755192041397095,1.690199375152588,-2.2628166675567627
8,1.3194340467453003,1.521475911140442,3.3974907398223877,-2.283571481704712,-1.697414517402649,-1.3917073011398315,2.238605260848999,4.270908832550049,2.4820663928985596,-0.8439031839370728,-0.623905599117279,-1.8842973709106445,1.2969458103179932,4.74478816986084,-2.875849962234497,-1.7601556777954102
9,-3.209181308746338,2.6447930335998535,2.0219874382019043,-6.03514289855957,-1.8087749481201172,-2.4382448196411133,-1.0486453771591187,1.308516263961792,3.9308321475982666,-0.07390488684177399,0.3122144341468811,-3.105173110961914,-5.444513320922852,8.170126914978027,-3.2040107250213623,-6.291828155517578
10,1.3289480209350586,-0.17342425882816315,1.4514503479003906,-0.020960239693522453,1.8219865560531616,-1.1385083198547363,3.2984588146209717,4.202547550201416,-3.6964309215545654,-2.6980671882629395,-3.382568359375,-1.4247727394104004,0.18504886329174042,-2.638077735900879,-1.773442268371582,-3.7602462768554688
11,-1.850940465927124,-0.8651230931282043,0.6206080913543701,-2.394512176513672,2.4826138019561768,-3.247340440750122,0.22661486268043518,4.068991661071777,-0.8719368577003479,-1.4075874090194702,-6.7819647789001465,-0.057505976408720016,-0.9745049476623535,-0.949707567691803,-0.8906556367874146,-2.017425537109375
12,0.14322973787784576,-0.8474838733673096,-4.265565395355225,1.178215503692627,-3.4965696334838867,3.8515477180480957,2.312290906906128,-1.958986759185791,2.6411209106445312,-1.4667737483978271,-5.787976264953613,-0.6580771803855896,-2.9670424461364746,4.9532318115234375,1.703296422958374,-6.708445072174072
13,0.7876813411712646,0.1844531148672104,-0.8680058717727661,1.4111846685409546,-0.5114783048629761,0.4529060125350952,-0.24593737721443176,1.3986178636550903,0.11021224409341812,-0.5451462268829346,0.026360882446169853,-0.49596741795539856,-0.5951510071754456,2.07015323638916,-0.2541128396987915,-0.260097861289978
14,-0.11725852638483047,-0.15152667462825775,-0.7143183350563049,0.17140616476535797,-0.3676205277442932,0.31013980507850647,0.513199508190155,1.3337448835372925,0.24388918280601501,-0.7930095791816711,-0.8999323844909668,-0.3002947270870209,-1.017104983329773,0.906151533126831,-0.33903640508651733,-1.0461583137512207
15,3.5159237384796143,-1.711351990699768,-3.253906011581421,3.7996461391448975,-0.6423629522323608,-3.0208070278167725,1.5118452310562134,3.544827461242676,-2.6160426139831543,-0.3533632159233093,-2.983393907546997,0.8465401530265808,-3.617250680923462,-2.1799426078796387,-2.760322093963623,-0.2881828248500824
16,3.0220704078674316,1.6141294240951538,-0.22835507988929749,2.1921675205230713,-1.0734630823135376,3.4360268115997314,0.582758903503418,2.959251880645752,-1.47003972530365,-3.5565731525421143,-0.5011003017425537,-0.11830023676156998,0.952946662902832,0.5171759128570557,2.3528051376342773,-0.9105023741722107
